City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
465,Lahaina,20.8783,-156.6825,78.04,82,13,8.01,US,2022-02-03 04:36:44,few clouds
466,Xuddur,4.1213,43.8894,74.12,58,52,20.38,SO,2022-02-03 04:36:44,broken clouds
467,Andra,62.5147,65.8878,15.3,97,98,3.69,RU,2022-02-03 04:36:44,overcast clouds
468,Fort Wellington,6.4,-57.6,76.28,82,2,8.3,GY,2022-02-03 04:36:44,clear sky
469,Necochea,-38.5473,-58.7368,66.04,73,85,13.2,AR,2022-02-03 04:35:12,overcast clouds
470,Kuching,1.55,110.3333,86.22,70,40,4.61,MY,2022-02-03 04:32:12,light rain
471,Wanlaweyn,2.6185,44.8938,77.18,72,53,16.96,SO,2022-02-03 04:36:45,broken clouds
472,Los Llanos De Aridane,28.6585,-17.9182,65.12,68,0,3.0,ES,2022-02-03 04:36:45,clear sky
473,Coquimbo,-29.9533,-71.3436,62.33,88,0,2.3,CL,2022-02-03 04:36:46,clear sky
474,Wanxian,30.8039,108.3897,50.88,58,90,1.92,CN,2022-02-03 04:36:46,overcast clouds
475,Bara,10.3744,10.7288,60.21,20,52,7.05,NG,2022-02-03 04:36:46,broken clouds
476,Aasiaat,68.7098,-52.8699,-4.67,75,100,19.42,GL,2022-02-03 04:36:47,overcast clouds
477,Karakulino,56.012,53.7067,29.37,97,100,13.35,RU,2022-02-03 04:36:47,snow
478,Iraquara,-12.2486,-41.6194,65.35,89,0,2.44,BR,2022-02-03 04:36:47,clear sky
479,Afogados Da Ingazeira,-7.7508,-37.6392,71.47,79,25,6.78,BR,2022-02-03 04:36:48,scattered clouds
480,Nuevo Progreso,23.1667,-97.95,73.89,76,45,1.01,MX,2022-02-03 04:36:48,scattered clouds
481,Doha,25.2867,51.5333,62.58,67,0,5.75,QA,2022-02-03 04:36:48,clear sky
482,Makakilo City,21.3469,-158.0858,75.56,64,100,3.44,US,2022-02-03 04:36:49,overcast clouds
483,Maldonado,-34.6667,-54.9167,70.99,91,59,10.0,UY,2022-02-03 04:36:49,broken clouds
484,Tromso,69.6496,18.957,18.37,79,0,1.14,NO,2022-02-03 04:36:49,clear sky
485,Krapkowice,50.4752,17.9654,33.94,94,62,5.97,PL,2022-02-03 04:32:45,broken clouds
486,Bela Vista,-22.1089,-56.5211,74.86,87,6,6.2,BR,2022-02-03 04:36:50,clear sky
487,Alindao,5.0267,21.2088,77.36,22,99,7.45,CF,2022-02-03 04:36:50,overcast clouds
488,Poum,-20.2333,164.0167,81.46,69,10,1.83,NC,2022-02-03 04:36:50,clear sky
489,Marshall,34.3834,-86.3333,53.96,85,100,3.0,US,2022-02-03 04:36:51,moderate rain
490,Luwingu,-10.2621,29.9271,62.69,97,100,3.89,ZM,2022-02-03 04:36:51,light rain
491,Broken Hill,-31.95,141.4333,73.11,31,0,20.71,AU,2022-02-03 04:36:51,clear sky
492,Shetpe,44.1667,52.1167,39.94,62,71,14.81,KZ,2022-02-03 04:36:52,broken clouds
493,Baker City,44.7749,-117.8344,27.64,93,100,3.44,US,2022-02-03 04:35:24,overcast clouds
494,Portland,45.5234,-122.6762,45.63,95,100,1.01,US,2022-02-03 04:32:07,moderate rain
495,Port Blair,11.6667,92.75,82.44,65,40,10.36,IN,2022-02-03 04:36:52,heavy intensity rain
496,Srednekolymsk,67.45,153.6833,-27.63,100,71,0.92,RU,2022-02-03 04:36:53,broken clouds
497,Kondinskoye,59.6481,67.41,12.16,95,86,8.95,RU,2022-02-03 04:36:53,overcast clouds
498,Tigil,57.8,158.6667,14.7,91,92,4.99,RU,2022-02-03 04:36:53,overcast clouds
499,Garni,40.1221,44.7312,23.67,71,90,4.59,AM,2022-02-03 04:36:53,overcast clouds
500,Owerri,5.4833,7.0304,73.92,84,18,2.21,NG,2022-02-03 04:36:54,few clouds
501,Valparaiso,-33.0393,-71.6273,56.84,82,0,5.75,CL,2022-02-03 04:35:35,clear sky
502,Vanimo,-2.6741,141.3028,82.69,73,76,5.77,PG,2022-02-03 04:36:54,broken clouds
503,Usakos,-22.0,15.6,64.53,63,41,2.3,NA,2022-02-03 04:36:54,scattered clouds
504,Belaya Gora,68.5333,146.4167,-28.21,100,32,0.54,RU,2022-02-03 04:36:55,scattered clouds
505,Gainesville,29.6516,-82.3248,64.11,73,0,8.05,US,2022-02-03 04:34:48,clear sky
506,Kaeo,-35.1,173.7833,75.33,82,94,10.02,NZ,2022-02-03 04:37:55,overcast clouds
507,Caucaia,-3.7361,-38.6531,80.55,79,40,6.91,BR,2022-02-03 04:34:12,scattered clouds
508,Mantua,45.1667,10.7833,47.44,90,2,1.99,IT,2022-02-03 04:37:56,clear sky
509,Ust-Kut,56.7938,105.7672,7.2,90,97,1.03,RU,2022-02-03 04:37:56,overcast clouds
510,Merrill,45.1805,-89.6835,3.15,66,0,0.0,US,2022-02-03 04:37:56,clear sky
511,Mandalgovi,45.7625,106.2708,9.95,59,0,13.24,MN,2022-02-03 04:37:57,clear sky
512,Sydney Mines,46.2367,-60.2177,33.17,85,100,7.0,CA,2022-02-03 04:37:57,overcast clouds
513,Tignere,7.3667,12.65,60.66,26,38,2.37,CM,2022-02-03 04:37:57,scattered clouds
514,Dasoguz,41.8363,59.9666,30.15,86,11,11.5,TM,2022-02-03 04:37:58,few clouds
515,Albury,-36.0833,146.9167,75.33,40,75,8.05,AU,2022-02-03 04:37:58,broken clouds
516,Lompoc,34.6391,-120.4579,54.01,48,0,3.44,US,2022-02-03 04:37:59,clear sky
517,Huilong,31.8111,121.655,46.04,55,70,10.4,CN,2022-02-03 04:37:59,broken clouds
518,Parabel,58.6978,81.4825,17.13,88,100,11.52,RU,2022-02-03 04:37:59,overcast clouds
519,Wladyslawowo,54.7909,18.4009,33.94,89,95,9.78,PL,2022-02-03 04:38:00,overcast clouds
520,Matara,5.9485,80.5353,84.72,56,7,3.15,LK,2022-02-03 04:38:00,very heavy rain
521,Bredy,52.4153,60.3411,15.69,90,79,9.44,RU,2022-02-03 04:38:00,broken clouds
522,Chernyshevskiy,63.0128,112.4714,-8.32,93,95,2.46,RU,2022-02-03 04:38:01,overcast clouds
523,Adrar,20.5022,-10.0711,61.25,17,0,10.67,MR,2022-02-03 04:38:01,clear sky
524,Yerofey Pavlovich,53.9667,121.9667,4.6,53,93,5.26,RU,2022-02-03 04:38:01,overcast clouds
525,Taicheng,38.731,113.228,28.06,16,24,5.75,CN,2022-02-03 04:38:02,few clouds
526,Busdi,8.2761,125.2514,73.72,72,96,3.38,PH,2022-02-03 04:38:02,overcast clouds
527,Lithakia,37.7167,20.8333,46.58,54,39,17.52,GR,2022-02-03 04:38:03,scattered clouds
528,Zaraza,9.3503,-65.3245,75.4,83,60,4.79,VE,2022-02-03 04:38:03,broken clouds
529,Almaznyy,48.0448,40.045,41.14,97,100,10.31,RU,2022-02-03 04:38:03,overcast clouds
530,Roald,62.5833,6.1333,35.33,74,75,18.41,NO,2022-02-03 04:38:04,broken clouds
531,Deputatskiy,69.3,139.9,-25.38,93,54,4.36,RU,2022-02-03 04:38:04,broken clouds
532,Sinazongwe,-17.2614,27.4618,74.48,83,5,2.62,ZM,2022-02-03 04:38:05,clear sky
533,Yuksekova,37.5736,44.2872,16.43,60,98,1.77,TR,2022-02-03 04:38:05,overcast clouds
534,Walvis Bay,-22.9575,14.5053,66.09,77,1,4.21,NA,2022-02-03 04:38:05,clear sky
535,Hasaki,35.7333,140.8333,53.89,36,100,6.62,JP,2022-02-03 04:33:53,overcast clouds
536,Buhe,30.2876,112.2298,46.8,40,82,2.21,CN,2022-02-03 04:38:06,broken clouds
537,Luocheng,29.3848,104.0286,48.76,61,25,3.94,CN,2022-02-03 04:38:06,scattered clouds
538,Bluffton,32.2371,-80.8604,57.27,92,100,0.0,US,2022-02-03 04:34:59,overcast clouds
539,La Maddalena,41.2142,9.4083,48.25,74,7,5.48,IT,2022-02-03 04:38:07,clear sky
540,Ngunguru,-35.6167,174.5,75.16,78,85,11.92,NZ,2022-02-03 04:38:07,overcast clouds
541,Najran,17.4924,44.1277,52.45,35,76,1.79,SA,2022-02-03 04:38:07,broken clouds
542,Tocopilla,-22.092,-70.1979,68.54,75,4,7.92,CL,2022-02-03 04:38:07,clear sky
543,Comodoro Rivadavia,-45.8667,-67.5,73.26,38,0,5.75,AR,2022-02-03 04:38:08,clear sky
544,Acari,-15.4311,-74.6158,72.43,80,25,3.42,PE,2022-02-03 04:38:08,scattered clouds
545,Nivala,63.9167,24.9667,-2.31,99,68,1.83,FI,2022-02-03 04:38:09,broken clouds
546,Totness,5.8833,-56.3167,76.57,81,4,9.75,SR,2022-02-03 04:38:09,clear sky
547,Vammala,61.3333,22.9,13.75,98,98,1.12,FI,2022-02-03 04:38:09,overcast clouds
548,Polovinnoye,54.7914,65.9864,16.12,95,76,9.6,RU,2022-02-03 04:38:10,broken clouds
549,Vestmanna,62.1564,-7.1664,34.72,93,100,21.85,FO,2022-02-03 04:39:10,snow
550,Shu,43.5983,73.7614,35.83,88,100,7.56,KZ,2022-02-03 04:39:10,overcast clouds
551,Puerto Escondido,15.85,-97.0667,74.48,78,0,5.46,MX,2022-02-03 04:39:11,clear sky
552,Peseux,46.987,6.889,40.15,99,40,0.0,CH,2022-02-03 04:39:11,fog
553,Evensk,61.95,159.2333,19.83,41,7,22.06,RU,2022-02-03 04:39:11,clear sky
554,Valer,60.6785,11.8331,15.3,98,83,2.3,NO,2022-02-03 04:39:12,broken clouds
555,Sinnamary,5.3833,-52.95,77.29,84,100,10.47,GF,2022-02-03 04:39:12,overcast clouds
556,Tambura,5.6,27.4667,71.13,27,60,2.77,SS,2022-02-03 04:39:12,broken clouds
557,Christchurch,-43.5333,172.6333,73.6,76,100,4.0,NZ,2022-02-03 04:39:13,overcast clouds
558,Tongliao,43.6125,122.2653,12.24,70,5,11.23,CN,2022-02-03 04:39:13,clear sky
559,Eyl,7.9803,49.8164,76.01,68,13,20.04,SO,2022-02-03 04:39:13,few clouds
560,Erenhot,43.6475,111.9767,6.71,71,5,5.86,CN,2022-02-03 04:39:14,clear sky
561,Maridi,4.9158,29.4742,72.77,29,93,2.77,SS,2022-02-03 04:39:14,overcast clouds
562,Lata,40.1629,-8.3327,44.71,78,96,3.04,PT,2022-02-03 04:39:14,overcast clouds
563,Borba,-4.3878,-59.5939,73.56,98,100,0.78,BR,2022-02-03 04:39:14,overcast clouds
564,Saint Anthony,45.0205,-93.218,0.25,63,0,4.0,US,2022-02-03 04:39:15,clear sky
565,La Fleche,47.6982,-0.0755,44.85,97,100,4.34,FR,2022-02-03 04:39:15,overcast clouds
566,Araure,9.5601,-69.2148,76.48,66,28,5.28,VE,2022-02-03 04:39:15,scattered clouds
567,Saint-Pierre,-21.3393,55.4781,83.88,51,100,31.07,RE,2022-02-03 04:39:16,overcast clouds
568,Oistins,13.0667,-59.5333,77.09,73,20,18.41,BB,2022-02-03 04:39:16,few clouds
569,Muros,42.7762,-9.0603,52.86,88,100,6.69,ES,2022-02-03 04:39:17,overcast clouds
570,Hajdunanas,47.85,21.4333,34.99,93,80,4.74,HU,2022-02-03 04:39:17,broken clouds
571,Belvedere Marittimo,39.6179,15.8617,41.54,62,0,11.97,IT,2022-02-03 04:39:17,clear sky
572,Neyshabur,36.2133,58.7958,40.93,38,0,0.34,IR,2022-02-03 04:39:18,clear sky
573,Sola,-13.8833,167.55,81.91,76,100,15.73,VU,2022-02-03 04:39:18,overcast clouds
574,Crotone,39.0851,17.1178,42.89,56,2,33.02,IT,2022-02-03 04:39:18,clear sky
575,Kamaishi,39.2667,141.8833,34.75,60,47,15.14,JP,2022-02-03 04:39:19,scattered clouds
576,San Ramon,37.7799,-121.978,55.29,44,0,0.0,US,2022-02-03 04:34:41,clear sky
577,Taft,31.7471,54.2088,37.35,45,0,6.91,IR,2022-02-03 04:39:19,clear sky
578,Waitati,-45.75,170.5667,58.8,89,100,3.69,NZ,2022-02-03 04:39:19,overcast clouds
579,Quebrada De Arena,15.7667,-85.9167,69.82,81,0,3.06,HN,2022-02-03 04:39:19,clear sky
580,Tongchuan,35.0806,109.0897,35.38,57,51,3.04,CN,2022-02-03 04:39:20,broken clouds
581,Naryan-Mar,67.6713,53.087,8.37,96,100,5.59,RU,2022-02-03 04:39:20,overcast clouds
582,Thinadhoo,0.5333,72.9333,82.35,70,5,6.33,MV,2022-02-03 04:39:20,very heavy rain
583,Aksum,14.1245,38.7244,59.52,57,61,3.42,ET,2022-02-03 04:39:21,broken clouds
584,Sinegorye,62.0788,150.477,-12.06,100,100,1.12,RU,2022-02-03 04:39:21,overcast clouds
585,West Plains,36.7281,-91.8524,23.52,91,100,8.99,US,2022-02-03 04:39:21,mist
586,Cardoso,-20.0819,-49.9142,70.45,95,92,5.44,BR,2022-02-03 04:39:22,overcast clouds
587,Jizan,17.3333,42.6667,76.14,69,89,1.16,SA,2022-02-03 04:39:22,overcast clouds
588,Caramay,10.1815,119.236,83.82,69,53,10.27,PH,2022-02-03 04:39:22,broken clouds
589,Domna,51.8971,113.1573,-4.97,76,16,2.24,RU,2022-02-03 04:39:23,few clouds
590,Chizhou,30.6578,117.4831,37.2,94,100,6.22,CN,2022-02-03 04:39:23,overcast clouds
591,George Town,5.4112,100.3354,91.33,73,40,1.01,MY,2022-02-03 04:36:04,heavy intensity rain
592,Ler,8.3018,30.1418,75.87,26,90,4.65,SS,2022-02-03 04:39:23,overcast clouds
593,Torbay,47.6666,-52.7314,26.28,89,75,13.8,CA,2022-02-03 04:35:34,broken clouds
594,Nioro,13.35,-15.75,70.92,72,9,5.77,GM,2022-02-03 04:39:24,clear sky
595,Sisimiut,66.9395,-53.6735,6.04,66,100,21.47,GL,2022-02-03 04:39:24,overcast clouds
596,Bismarck,46.8083,-100.7837,-6.74,75,0,6.91,US,2022-02-03 04:39:24,clear sky
597,Karema,-6.8205,30.4389,69.6,90,100,3.31,TZ,2022-02-03 04:40:25,light rain
598,Avera,33.194,-82.5271,58.71,97,100,6.4,US,2022-02-03 04:40:25,overcast clouds
599,Cobija,-11.0267,-68.7692,70.77,99,91,2.64,BO,2022-02-03 04:40:25,overcast clouds
600,Ust-Kuyga,70.0167,135.6,-27.96,98,68,6.06,RU,2022-02-03 04:40:26,broken clouds
601,Manado,1.487,124.8455,79.57,89,40,2.3,ID,2022-02-03 04:40:26,scattered clouds
602,Axim,4.8699,-2.2405,76.91,85,48,1.1,GH,2022-02-03 04:40:26,scattered clouds
603,Amanganj,24.4333,80.0333,76.12,29,0,12.97,IN,2022-02-03 04:40:27,clear sky
604,Bagdarin,54.4333,113.6,0.23,70,5,2.82,RU,2022-02-03 04:40:27,clear sky
605,Cabra,37.4725,-4.4421,49.89,47,73,3.22,ES,2022-02-03 04:40:27,broken clouds
606,Promyshlennyy,67.5833,63.9167,4.69,95,100,5.57,RU,2022-02-03 04:40:27,overcast clouds
607,Falmouth,50.1544,-5.0711,47.3,100,75,5.75,GB,2022-02-03 04:40:28,broken clouds
608,Huarmey,-10.0681,-78.1522,70.79,82,97,9.89,PE,2022-02-03 04:40:28,overcast clouds
609,Virginia Beach,36.8529,-75.978,42.04,96,0,0.0,US,2022-02-03 04:40:29,mist
610,Syamzha,60.0158,41.0614,13.86,96,99,4.92,RU,2022-02-03 04:40:29,overcast clouds
611,Arroio Grande,-32.2375,-53.0869,70.43,93,19,10.87,BR,2022-02-03 04:40:29,few clouds
612,Pucallpa,-8.3791,-74.5539,76.21,75,100,1.66,PE,2022-02-03 04:40:30,overcast clouds
613,Lamu,-2.2717,40.902,79.02,84,100,10.89,KE,2022-02-03 04:40:30,overcast clouds
614,Maroantsetra,-15.4333,49.7333,77.32,81,100,5.55,MG,2022-02-03 04:40:30,overcast clouds
615,Kapuskasing,49.4169,-82.4331,-11.11,70,0,4.61,CA,2022-02-03 04:40:30,clear sky
616,Alyangula,-13.8483,136.4192,89.47,62,100,9.22,AU,2022-02-03 04:36:18,overcast clouds
617,Ayna,-12.65,-73.9167,57.99,95,71,1.3,PE,2022-02-03 04:40:31,broken clouds
618,Kununurra,-15.7667,128.7333,89.58,58,96,12.66,AU,2022-02-03 04:40:31,overcast clouds
619,Bambanglipuro,-7.95,110.2833,86.81,60,29,9.19,ID,2022-02-03 04:40:32,light rain
620,Plettenberg Bay,-34.0527,23.3716,69.3,87,100,2.71,ZA,2022-02-03 04:40:32,overcast clouds
621,Betare Oya,5.6,14.0833,64.36,32,68,2.37,CM,2022-02-03 04:40:32,broken clouds
622,Manzanillo,20.3433,-77.1167,70.43,89,1,10.69,CU,2022-02-03 04:40:33,clear sky
623,Katobu,-4.9408,122.5276,85.1,63,100,5.3,ID,2022-02-03 04:40:33,overcast clouds
624,Mishkino,55.3389,63.9175,17.4,94,45,11.34,RU,2022-02-03 04:40:33,scattered clouds
625,Serowe,-22.3833,26.7167,72.52,68,88,5.84,BW,2022-02-03 04:40:33,overcast clouds
626,Akdepe,42.0551,59.3788,30.29,67,25,10.63,TM,2022-02-03 04:40:34,scattered clouds
627,Ambulu,-8.345,113.6058,87.37,60,5,6.8,ID,2022-02-03 04:40:34,clear sky
628,Ventspils,57.3894,21.5606,26.53,93,75,2.3,LV,2022-02-03 04:40:34,broken clouds
629,Espoo,60.25,24.6667,16.34,89,40,0.0,FI,2022-02-03 04:40:35,scattered clouds
630,Ketchikan,55.3422,-131.6461,37.38,93,100,5.75,US,2022-02-03 04:40:35,mist
631,San Angelo,31.4638,-100.437,26.82,89,100,4.0,US,2022-02-03 04:40:35,overcast clouds
632,Tarnogskiy Gorodok,60.4997,43.5761,15.13,96,95,5.21,RU,2022-02-03 04:40:36,overcast clouds
633,Semirom,31.4167,51.5667,27.81,37,1,2.86,IR,2022-02-03 04:40:36,clear sky
634,San Rafael,-34.6177,-68.3301,68.67,71,82,11.45,AR,2022-02-03 04:40:36,broken clouds
635,Chara,56.9064,118.2631,-13.13,91,66,1.59,RU,2022-02-03 04:40:37,broken clouds
636,Tigre,-34.426,-58.5796,76.21,74,0,14.97,AR,2022-02-03 04:40:37,clear sky
637,Rabo De Peixe,37.8,-25.5833,59.27,95,20,8.05,PT,2022-02-03 04:40:37,few clouds
638,Mareeba,-17.0,145.4333,88.52,92,100,7.11,AU,2022-02-03 04:40:38,overcast clouds
639,Zhanaozen,43.3,52.8,40.77,60,56,18.81,KZ,2022-02-03 04:41:38,broken clouds
640,Kui Buri,12.0828,99.8543,84.2,53,22,8.93,TH,2022-02-03 04:41:38,moderate rain
641,Birjand,32.8663,59.2211,30.67,74,0,4.61,IR,2022-02-03 04:41:39,clear sky
642,Jaleswar,26.6471,85.8008,70.32,42,62,12.03,NP,2022-02-03 04:41:39,broken clouds
643,Yakeshi,49.2833,120.7333,-10.55,91,97,6.91,CN,2022-02-03 04:41:39,overcast clouds
644,Port Lincoln,-34.7333,135.8667,67.6,55,20,16.11,AU,2022-02-03 04:41:40,few clouds
645,Toamasina,-18.1667,49.3833,78.8,65,20,10.36,MG,2022-02-03 04:41:40,few clouds
646,Igrim,63.1906,64.4162,-8.86,100,73,2.51,RU,2022-02-03 04:41:40,broken clouds
647,Manokwari,-0.8667,134.0833,80.73,76,79,6.24,ID,2022-02-03 04:41:41,broken clouds
648,Belem,-1.4558,-48.5044,77.04,88,0,5.75,BR,2022-02-03 04:41:41,clear sky
649,Hovd,48.0056,91.6419,-0.33,93,92,3.65,MN,2022-02-03 04:41:41,overcast clouds
650,Laredo,27.5064,-99.5075,62.6,77,100,19.57,US,2022-02-03 04:41:42,overcast clouds
651,Manavgat,36.7867,31.4431,61.21,74,100,27.78,TR,2022-02-03 04:41:42,overcast clouds
652,Staryy Nadym,65.6118,72.6842,11.73,95,100,7.45,RU,2022-02-03 04:41:42,light snow
653,Shiyan,32.6475,110.7781,45.55,37,100,4.9,CN,2022-02-03 04:41:43,overcast clouds
654,Shunyi,40.125,116.6453,35.55,18,0,8.95,CN,2022-02-03 04:39:08,clear sky
655,Barinitas,8.7622,-70.4111,76.48,49,66,4.43,VE,2022-02-03 04:41:43,broken clouds
656,San Andres,12.5847,-81.7006,80.62,78,20,10.36,CO,2022-02-03 04:41:43,few clouds
657,Kabo,7.6994,18.629,66.52,21,69,4.7,CF,2022-02-03 04:41:44,broken clouds
658,Nikki,9.9401,3.2108,65.53,12,79,5.32,BJ,2022-02-03 04:41:44,broken clouds
659,Ayagoz,47.9714,80.4392,5.83,81,100,6.85,KZ,2022-02-03 04:41:44,overcast clouds
660,Balaipungut,1.05,101.2833,84.61,62,55,3.36,ID,2022-02-03 04:41:45,broken clouds
661,Presidencia Roque Saenz Pena,-26.7852,-60.4388,84.97,33,94,4.45,AR,2022-02-03 04:41:45,overcast clouds
662,Izhma,65.0083,53.9113,15.12,97,100,3.85,RU,2022-02-03 04:41:45,overcast clouds
663,Dawson Creek,55.7666,-120.2362,-0.76,78,40,9.22,CA,2022-02-03 04:41:46,scattered clouds
664,Jenison,42.9072,-85.792,22.44,81,100,5.99,US,2022-02-03 04:41:46,overcast clouds
665,Jining,35.405,116.5814,44.6,28,50,4.27,CN,2022-02-03 04:41:46,scattered clouds
666,Jardim,-21.4803,-56.1381,71.78,97,31,4.25,BR,2022-02-03 04:41:46,scattered clouds
667,Harper,4.375,-7.7169,77.07,83,8,0.58,LR,2022-02-03 04:38:12,light rain
668,Never,46.9896,3.159,38.95,99,98,4.63,FR,2022-02-03 04:41:47,overcast clouds
669,Coxim,-18.5067,-54.76,73.29,94,100,4.34,BR,2022-02-03 04:40:13,overcast clouds
670,Thio,-21.6167,166.2167,89.56,67,4,5.97,NC,2022-02-03 04:41:47,clear sky
671,Gumdag,39.2061,54.5906,45.55,47,3,14.38,TM,2022-02-03 04:41:48,clear sky
672,Palauig,15.435,119.9045,83.03,66,13,6.46,PH,2022-02-03 04:41:48,few clouds
673,Khandagayty,50.7333,92.05,-8.32,88,94,3.36,RU,2022-02-03 04:41:48,overcast clouds
674,Rudnogorsk,57.2639,103.7519,1.85,92,99,2.68,RU,2022-02-03 04:41:49,overcast clouds
675,Tlapacoyan,19.9667,-97.2167,69.85,65,0,5.77,MX,2022-02-03 04:41:49,clear sky
676,Guerrero Negro,27.9769,-114.0611,57.76,29,0,11.97,MX,2022-02-03 04:41:49,clear sky
677,Bull Savanna,17.8868,-77.5902,71.2,85,5,5.64,JM,2022-02-03 04:41:49,clear sky
678,Buluang,13.3068,123.3425,81.45,77,70,4.79,PH,2022-02-03 04:41:50,broken clouds
679,Karaton,-6.3424,106.1045,84.36,62,56,4.99,ID,2022-02-03 04:41:50,broken clouds
680,Half Moon Bay,37.4636,-122.4286,56.75,58,100,0.0,US,2022-02-03 04:41:50,overcast clouds
681,Vondrozo,-22.8167,47.2833,71.65,74,20,3.31,MG,2022-02-03 04:41:51,few clouds
682,Chibombo,-14.6569,28.0706,65.32,97,99,3.44,ZM,2022-02-03 04:41:51,overcast clouds
683,Qujing,25.4833,103.7833,43.81,90,100,10.25,CN,2022-02-03 04:39:08,overcast clouds
684,Tuatapere,-46.1333,167.6833,57.81,63,100,9.35,NZ,2022-02-03 04:41:51,overcast clouds
685,San Carlos De Bariloche,-41.1456,-71.3082,60.55,72,0,9.22,AR,2022-02-03 04:41:52,clear sky
686,Long,18.0761,99.8326,91.6,31,24,2.04,TH,2022-02-03 04:41:52,few clouds
687,Wilmington,34.2257,-77.9447,53.91,85,75,5.75,US,2022-02-03 04:40:40,broken clouds
688,Wilkes-Barre,41.2459,-75.8813,42.42,88,100,5.01,US,2022-02-03 04:40:04,overcast clouds
689,Ewa Beach,21.3156,-158.0072,78.75,62,75,8.05,US,2022-02-03 04:42:53,broken clouds
690,Czluchow,53.6672,17.3588,29.14,95,83,7.99,PL,2022-02-03 04:42:53,light snow
691,Parfino,57.9731,31.6481,14.59,98,100,1.3,RU,2022-02-03 04:42:53,overcast clouds
692,Neka,36.6508,53.299,40.42,75,0,2.3,IR,2022-02-03 04:42:53,clear sky
693,Selishche,56.8879,33.2691,3.94,100,94,1.74,RU,2022-02-03 04:42:54,overcast clouds
694,Palu,-0.8917,119.8707,88.0,61,100,3.98,ID,2022-02-03 04:42:54,overcast clouds
695,Susaki,33.3667,133.2833,50.07,34,100,2.57,JP,2022-02-03 04:42:54,overcast clouds
696,Alexandria,31.2156,29.9553,53.98,54,43,14.32,EG,2022-02-03 04:39:24,scattered clouds
697,Reporoa,-38.4333,176.35,77.41,53,96,5.68,NZ,2022-02-03 04:40:35,overcast clouds
698,Buala,-8.145,159.5921,78.64,88,100,13.53,SB,2022-02-03 04:42:55,light rain
